,target
1822,3.6691718415174526
1823,0.7801113735444631
1824,0
1825,0
1826,9.788459708144362
1827,20.00904273777232
1828,0
1829,0
1830,12.608574963804012
1831,0
1832,0
1833,4.695032720353215
1834,16.010688799868248
1835,0.20742048074003616
1836,0
1837,4.4072308075763305
1838,0
1839,0
1840,2.099948066283929
1841,0
1842,0
1843,0.657620197737351
1844,0
1845,0
1846,0
1847,16.983649412832207
1848,2.637467898093578
1849,0
1850,1.5614612232659426
1851,2.3004026534345656
1852,5.421980460776181
1853,8.57758216959567
1854,0
1855,1.4875337118165257
1856,15.273007202556906
1857,0
1858,4.320783220298474
1859,3.3477839179906534
1860,22.966704428410086
1861,2.1156184334341708
1862,4.540160328248475
1863,0
1864,0.5076017051245216
1865,1.9394394011911715
1866,0
1867,3.067263998327707
1868,0
1869,8.992561990236092
1870,11.622874891519475
1871,0
1872,5.410775716967789
1873,0
1874,0.6365206385072892
1875,2.2500080636683517
1876,22.440846794491943
1877,2.025570937323299
1878,48.33374673397565
1879,16.65850585610641
1880,3.038148755067146
1881,0
1882,0
1883,4.107779614194532
1884,2.363885215959643
1885,41.67501411806082
1886,6.610623181425691
1887,5.378214081550052
1888,0
1889,0.25965344917726574
1890,0
1891,11.709645623910296
1892,18.31478441114064
1893,0.1739325414953803
1894,2.6345747039272966
1895,0
1896,1.8594787025174389
1897,0
1898,10.336831764970427
1899,0
1900,5.261595892600944
1901,0.8173607180466811
1902,1.3043828415174823
1903,0
1904,0
1905,1.4006345111239074
1906,3.067366794185676
1907,3.9360898157236788
1908,3.480778618237114
1909,7.118467811232227
1910,0
1911,9.512494469139696
1912,99.21626518499382
1913,3.1018780187648414
1914,0
1915,0.7161649709167537
1916,0
1917,0
1918,0
1919,0
1920,19.192333001362663
1921,0
1922,0
1923,0
1924,22.59650933072147
1925,0
1926,0
1927,0.8150498108765429
1928,0
1929,4.56033664045164
1930,0.5356954274106074
1931,0
1932,0
1933,3.5158506837125802
1934,2.3380865816838887
1935,0
1936,0.2502914341475688
1937,15.692428124319038
1938,23.23013430466008
1939,0
1940,2.696585833674849
1941,0.8357668938271732
1942,0.017333525973966424
1943,0
1944,19.04898043661739
1945,9.492112536506317
1946,2.050025267509154
1947,0
1948,0
1949,8.766907818713975
1950,0.06437635408510989
1951,3.0725448449904533
1952,0
1953,3.2422361108086704
1954,15.42400780081606
1955,3.702934975999744
1956,0
1957,0
1958,8.607362655294919
1959,3.8623319906416675
1960,4.838685625499938
1961,36.00884305705409
1962,4.646590599070656
1963,3.283791866865638
1964,1.9019546551209545
1965,65.33679455266393
1966,0
1967,1.4491785720056067
1968,31.252342876137188
1969,0
1970,4.810159301093347
1971,2.0260976186845756
1972,0
1973,3.5744405465217026
1974,14.331264902181289
1975,3.9023381421552408
1976,2.111042198092548
1977,0.632238101152538
1978,4.191020162872959
1979,0
1980,0
1981,0
1982,50.26659351392316
1983,0
1984,10.963109010686269
1985,0
1986,0
1987,0
1988,0
1989,0
1990,20.86390464066675
1991,1.2613596698838623
1992,0.6512709355293356
1993,1.3106104771323719
1994,0
1995,3.9838028761759263
1996,0
1997,4.2057469250292705
1998,0
1999,20.336384398434518
2000,3.0149402541423544
2001,0
2002,0
2003,0
2004,6.563275065808446
2005,16.961236965199678
2006,22.73799105516781
2007,0
2008,13.986582646547769
2009,0
2010,0
2011,7.141548862790174
2012,0
2013,1.8485166383180183
2014,8.681111478204716
2015,0
2016,0.46854204867260707
2017,0
2018,5.5720128286557395
2019,11.000610679427858
2020,0
2021,0
2022,0
2023,17.358213063384795
2024,0
2025,3.100150239132412
2026,0
2027,6.207540208134931
2028,0
2029,0.45184338333883867
2030,0
2031,0
2032,0
2033,1.8028026272183006
2034,0
2035,19.91726858048608
2036,18.94792533639258
2037,0
2038,4.351454743612047
2039,0
2040,0.16693460502789081
2041,1.9917817954861827
2042,0
2043,2.3930479176821233
2044,2.2606123785328363
2045,1.0241878488528595
2046,0
2047,0
2048,4.5336326175644555
2049,11.117760513445232
2050,0
2051,28.117396444671236
2052,9.882970569273061
2053,6.4783360306118265
2054,6.813806308458421
2055,3.0447890160958457
2056,7.564778955449961
2057,0
2058,0
2059,2.352629000418621
2060,0
2061,0
2062,11.099795883276837
2063,0
2064,0.18848305552807298
2065,14.7637175974208
2066,0
2067,0
2068,3.8880036815770698
2069,0
2070,11.55610419544434
2071,6.386213603093973
2072,0
2073,1.7111326291138762
2074,5.350798470218595
2075,16.85271248634647
2076,1.8002640814126845
2077,1.4465075925937998
2078,0
2079,0
2080,0
2081,0
2082,7.3819429012146305
2083,0
2084,0.3601384361321682
2085,3.445245704046044
2086,3.147002241365911
2087,3.3515824205890157
2088,0
2089,3.6174177555264135
2090,1.8866073789512705
2091,3.270381598085394
2092,0
2093,0
2094,4.080038533943582
2095,7.126342228828267
2096,11.433646841754726
2097,8.40826736196633
2098,5.647934392929385
2099,4.448346756786519
2100,0
2101,0
2102,0.32318106459312457
2103,12.655298127457275
2104,7.917823898858151
2105,5.815796645346371
2106,0
2107,0
2108,0
2109,0
2110,0
2111,0
2112,0
2113,9.552303466048002
2114,0
2115,0
2116,0
2117,0
2118,0
2119,0
2120,3.415708121799866
2121,3.5517092122549707
2122,0
2123,0
2124,0
2125,4.088404590690162
2126,0
2127,0
2128,18.95033840891195
2129,35.67050308148802
2130,17.481794797037892
2131,7.13055815394194
2132,1.656362355331747
2133,0
2134,1.1451137037535735
2135,0
2136,0
2137,18.989298834634283
2138,2.594621142644786
2139,0
2140,0
2141,0.8778513471550231
2142,0
2143,0
2144,1.345868137895613
2145,4.127928423610042
2146,0
2147,6.533686913993023
2148,5.781895904882523
2149,0
2150,3.2146551063886784
2151,0
2152,15.348333097699518
2153,2.6170696243379377
2154,0
2155,0
2156,1.741705599003432
2157,0
2158,0
2159,0
2160,140.16615924623568
2161,1.0567285172749177
2162,0
2163,25.79899684881786
2164,0
2165,15.595053665068274
2166,0.4500791213842015
2167,2.212287259054372
2168,0
2169,0
2170,0.5579906431927797
2171,0.6860017096790081
2172,3.115808205844254
2173,0
2174,1.9819506028719422
2175,23.962311229827304
2176,1.3798773978041958
2177,2.6367557325664297
2178,0
2179,0.22817907061943332
2180,0.19595000912152516
2181,1.0042853803698875
2182,12.649616623531436
2183,0
2184,4.302117111259995
2185,0
2186,12.894359957214563
2187,1.742444520579752
2188,1.462999131997614
2189,52.52060814839946
2190,0
2191,0
2192,10.648197614692489
2193,0
2194,3.9610427994026587
2195,0
2196,1.3888791139722625
2197,2.7615374012793903
2198,0
2199,5.4959334819038155
2200,0
2201,48.971857556031935
2202,0
2203,0
2204,10.457050443264048
2205,0
2206,0.8175880708821408
2207,0
2208,10.580968392885953
2209,0
2210,0
2211,0.7962149628500903
2212,2.5043293535290463
2213,0
2214,0
2215,8.662052372188425
2216,34.08023425356384
2217,0.4742476148348609
2218,9.038027452545734
2219,0
2220,0
2221,0
2222,5.200689244426633
2223,0.6402658068858389
2224,0
2225,0
2226,7.881606300488167
2227,6.581601410826041
2228,1.8231654455298167
2229,11.936730418506242
2230,0.5742752872875396
2231,12.291692516641273
2232,8.993372533119036
2233,0.6808398807553586
2234,8.065964621780886
2235,0
2236,0
2237,0.8931016646724284
2238,16.22666478029246
2239,2.7731445009002096
2240,0
2241,0
2242,0
2243,32.893772913932665
2244,0
2245,11.43253196203892
2246,0
2247,0
2248,0
2249,0
2250,0
2251,2.692617848680654
2252,0
2253,0
2254,0
2255,0.59973300920104
2256,0
2257,0
2258,0
2259,1.8977150682653847
2260,9.374524558916512
2261,18.720970273363747
2262,1.1049220829140247
2263,14.97912131202558
2264,0
2265,0.16215542545667683
2266,0
2267,0
2268,0
2269,1.0226893584707057
2270,0
2271,0
2272,2.2443144707657074
2273,0
2274,0
2275,0
2276,0
2277,0
2278,0.4265817902945015
2279,1.7831667164588791
2280,1.2102907974120014
2281,0
2282,0.026389228673790566
2283,0
2284,0
2285,0
2286,0
2287,1.0745116498826062
2288,0
2289,0
2290,0.9762626836048676
2291,0
2292,0.916537084911448
2293,2.1295685419682346
2294,25.08960733207307
2295,2.7811220869079585
2296,0
2297,0.29602306305785797
2298,0
2299,0
2300,0
2301,0
2302,0
2303,24.814332059138398
2304,53.180720689171025
2305,2.536515170671567
2306,3.141108731162121
2307,0
2308,13.62492143649088
2309,12.965520503638327
2310,0
2311,29.79832962834225
2312,1.6462038978180684
2313,20.69341205376003
2314,0
2315,1.703874169437221
2316,0
2317,0
2318,0
2319,10.939390592507525
2320,1.0537072280750626
2321,4.195187813562799
2322,7.2679451891696765
2323,0
2324,0
2325,0
2326,0
2327,0
2328,0
2329,0
2330,7.166793921451602
2331,0
2332,2.503393653953764
2333,0
2334,0
2335,1.1424965072403634
2336,1.1160664163305323
2337,0
2338,0
2339,0
2340,0
2341,6.974032973668217
2342,0
2343,0
2344,0
2345,36.1292557321113
2346,2.293597260841798
2347,6.8373995237660115
2348,2.9156764489342253
2349,0
2350,48.68261991278409
2351,0
2352,0.2336240209934215
2353,14.155934901186514
2354,1.7089667735523209
2355,0
2356,0
2357,1.2797991965291842
2358,2.175552771099711
2359,0
2360,0
2361,4.410944360900121
2362,0.9809823590354152
2363,2.338381753096124
2364,8.202717050619764
2365,0
2366,0
2367,4.270437180743466
2368,0
2369,11.957861322398085
2370,0
2371,1.7292110414746522
2372,0.41577732704002335
2373,3.5245825039485856
2374,24.67058551995892
2375,11.986597538882261
2376,0
2377,4.004806372552653
2378,0
2379,14.020348779493583
2380,1.1203981357814645
2381,3.060878510882099
2382,1.5848436811551705
2383,7.6825203363691035
2384,10.356978253906258
2385,0
2386,6.304484918312035
2387,23.746020649574568
2388,8.534242231285825
2389,6.259341759541099
2390,0
2391,11.082674057897803
2392,0.8404626657937162
2393,1.7777079739591997
2394,29.786896894810184
2395,0
2396,10.194374146147053
2397,98.32606883073387
2398,22.71962781073417
2399,6.0467502764078365
2400,1.6340977015683273
2401,0
2402,0
2403,0
2404,1.3506299271140008
2405,0
2406,0
2407,13.745454080754538
2408,2.8886220328194963
2409,12.210095920725676
2410,0
2411,9.255508644039866
2412,0
2413,0
2414,0
2415,0.43112038601889946
2416,13.598017640297558
2417,38.66095676227125
2418,0.8153493171394826
2419,0
2420,0
2421,6.85636439019469
2422,16.74606230730844
2423,3.979620809551493
2424,0
2425,0
2426,0
2427,3.1528383110210023
2428,38.45471597269502
2429,1.3056591117063743
2430,0
2431,10.256039884418298
2432,0.824068289581831
2433,5.418642050844898
2434,0
2435,0
2436,0.5122948243443406
2437,0
2438,0
2439,0
2440,3.204748497713621
2441,0
2442,16.700413719976336
2443,37.21961339485966
2444,0
2445,0
2446,28.1554785731875
2447,0.5051205292612977
2448,0
2449,1.0973423158342266
2450,6.6934141729798675
2451,0
2452,0
2453,0
2454,0
2455,4.576292459127537
2456,0
2457,11.149436381574894
2458,23.722817287065613
2459,0
2460,3.4934290767595737
2461,0
2462,0
2463,0
2464,0.7222425454844523
2465,0
2466,62.09112007029213
2467,0
2468,23.27753069008707
2469,10.809450321086235
2470,0
2471,28.81106422660147
2472,0
2473,0
2474,0
2475,0
2476,0
2477,3.266794275548091
2478,0
2479,8.074547755332608
2480,6.968070075588496
2481,0
2482,0.22579709376845214
2483,0
2484,0
2485,1.1845727442765632
2486,5.864645900907887
2487,20.514028018526215
2488,0
2489,0.06101261811479963
2490,18.72241835779126
2491,0
2492,9.016239474478782
2493,2.7783922261750837
2494,5.055963934581198
2495,0
2496,20.423259469271848
2497,0
2498,9.1801387609656
2499,9.260498911234139
2500,0
2501,0
2502,0
2503,0
2504,0
2505,0
2506,26.40497999155853
2507,0
2508,0
2509,11.403773576575006
2510,1.380908896732023
2511,8.717670256622371
2512,0
2513,0.2411139603922261
2514,0
2515,8.109612710798274
2516,8.285819214636966
2517,0.8603876988797299
2518,2.393074194845789
2519,44.844118252539694
2520,0
2521,0.6499687006697075
2522,0
2523,1.7788658953757541
2524,18.373267778231877
2525,0
2526,25.71437234800953
2527,20.197774001981365
2528,16.724344107522022
2529,15.166531291631173
2530,0
2531,2.4809473171866943
2532,4.193565161848973
2533,0
2534,0
2535,0
2536,12.262924019843664
2537,0
2538,0
2539,0
2540,0
2541,1.1987749121477447
2542,3.425944043743296
2543,1.124810858375199
2544,0
2545,0
2546,3.688279275126037
2547,5.426367566718136
2548,0
2549,0.4507960593826845
2550,18.636020009873565
2551,9.318487083077056
2552,0
2553,0
2554,16.31703331483119
2555,27.448818909501906
2556,0
2557,0.9622077469301868
2558,3.596713447576168
2559,0
2560,0
2561,0
2562,0
2563,4.810938589782027
2564,10.213458766165827
2565,8.536676552649553
2566,0
2567,12.856675272675776
2568,0.42517162755168414
2569,0
2570,0.8640963623620279
2571,0.49245487062663296
2572,6.391939406923353
2573,0.4730370530078445
2574,3.554778989507768
2575,0
2576,0
2577,34.86537960170803
2578,0
2579,0
2580,10.87988670151866
2581,0.919049468474086
2582,0
2583,17.887848862050944
2584,0
2585,0
2586,0
2587,0
2588,0
2589,0
2590,0
2591,0
2592,11.071573212446696
2593,0
2594,24.914080008793487
2595,0
2596,9.161244594985476
2597,0
2598,2.0270875519302596
2599,0
2600,0
2601,10.967011182759796
2602,0
2603,0
2604,0.6956976093585996
2605,1.2212160887882377
2606,0.8045516291051973
2607,0
2608,12.239240883039038
2609,0
2610,0
2611,0
2612,1.918741065662727
2613,0
2614,0
2615,0
2616,4.464349996273541
2617,0
2618,5.393178264862799
2619,0
2620,2.4359537534120266
2621,6.982677817302791
2622,0
2623,0
2624,0
2625,0.017430474702259335
2626,0
2627,0
2628,0.30701530399989396
2629,0
2630,35.76336662469881
2631,1.751878732221991
2632,0.5161244566826513
2633,6.58198368182577
2634,0
2635,0
2636,0.3705944526731315
2637,0
2638,0
2639,1.5624765904810043
2640,0
2641,0
2642,0.839181905250999
2643,0
2644,7.2639953565317334
2645,1.4655083144388086
2646,0
2647,1.4994028896840939
2648,18.973246171575415
2649,0
2650,4.050742029440525
2651,1.6017214990147495
2652,3.3307354821450845
2653,8.904810335116869
2654,7.81372015782854
2655,30.020241305840024
2656,2.2790254895762874
2657,0
2658,11.357919142506514
2659,0
2660,0
2661,0
2662,0
2663,2.4514705261482206
2664,4.8805444822005954
2665,0
2666,7.5839198625500455
2667,29.20514766861839
2668,0
2669,10.314959739968506
2670,9.358978981638325
2671,1.2394850677554716
2672,23.598512261159385
2673,0
2674,8.546179014579984
2675,0
2676,0
2677,0
2678,0.2384443802589522
2679,3.1035655340589585
2680,0.8188452102811943
2681,14.686806338129056
2682,0
2683,6.3819060060582125
2684,6.672301856325824
2685,13.12214390576754
2686,0
2687,21.864428193252753
2688,10.555471148320345
2689,0
2690,0
2691,0
2692,0
2693,0
2694,0
2695,0.6798355913142755
2696,0.3080460344015603
2697,0
2698,1.9664250662596945
2699,0.11884924988385981
2700,0
2701,14.603469101872365
2702,0
2703,0
2704,0
2705,0
2706,0
2707,0
2708,0
2709,0
2710,13.25473030002361
2711,0
2712,5.69141181406617
2713,4.999226543448396
2714,0
2715,0
2716,0
2717,0
2718,0
2719,0
2720,14.533482653249703
2721,11.98101893185094
2722,2.585045375562351
2723,1.2811218806394784
2724,2.3763862755352396
2725,14.082175247101787
2726,0
2727,0
2728,0
2729,0
2730,0
2731,0
2732,0
2733,0.3510258166424447
2734,1.2483992034176405
2735,0
2736,0
2737,2.17298682846262
2738,0
2739,4.578646858896945
2740,8.893435427856529
2741,8.680381683971998
2742,0
2743,0
2744,5.23873988139596
2745,0
2746,0.3907541550046054
2747,0
2748,0
2749,1.9944484910812934
2750,0
2751,0.23315569240845457
2752,0
2753,0
2754,0
2755,9.61054561234082
2756,0
2757,0
2758,0
2759,0
2760,0
2761,0
2762,0
2763,5.025365346386257
2764,4.353142510656518
2765,1.6435262062940474
2766,10.259082524312733
2767,0
2768,6.015356819679557
2769,4.679630986913369
2770,0
2771,2.6627776070724396
2772,1.6758940729504275
2773,0
2774,19.403268558461136
2775,2.4650484678803704
2776,8.401855237750024
2777,16.847618744433138
2778,4.430251027086707
2779,5.761240673538392
2780,0
2781,0
2782,0
2783,5.046460022936673
2784,0.1003953813892422
2785,0
2786,0
2787,2.344001675274465
2788,3.8362426224856003
2789,0
2790,0
2791,0
2792,0
2793,0
2794,0
2795,6.73015062467212
2796,3.736711206328645
2797,38.878396118812894
2798,0
2799,1.220555170461787
2800,0
2801,0
2802,2.443089801830295
2803,0
2804,15.521150796831217
2805,1.977051874149661
2806,0
2807,4.808529617880693
2808,0
2809,0
2810,0
2811,13.158573831553774
2812,0
2813,0
2814,9.48339936946834
2815,0.42353507863014217
2816,0
2817,0
2818,0
2819,0.9435564826458243
2820,0
2821,6.626213222362191
2822,6.486390188003535
2823,27.17503300677386
2824,0
2825,0
2826,0
2827,0
2828,0
2829,14.74239017473695
2830,19.65531283483031
2831,0
2832,0
2833,0
2834,11.8133036469965
2835,0.2590935674382284
2836,0
2837,5.462451332737388
2838,8.099287726161807
2839,17.359346534629363
2840,0
2841,0
2842,26.133818534846334
2843,83.20276057416197
2844,0
2845,0
2846,0
2847,8.353029579366705
2848,0.5795074125751873
2849,3.308312039741878
2850,6.86745819578227
2851,7.343650097846496
2852,0
2853,0
2854,5.978460503731703
2855,5.88191243346181
2856,6.692404014708178
2857,42.53957122232886
2858,2.8889449272321936
2859,2.124847769024531
2860,0
2861,0.7567427500675694
2862,0
2863,2.5431906118378818
2864,0
2865,2.380854829735658
2866,0
2867,0
2868,9.11245987155364
2869,0
2870,8.483561292349552
2871,0
2872,5.734840995228119
2873,8.805364404819766
2874,1.5236436718854365
2875,0
2876,9.958024574828153
2877,0
2878,0
2879,0
2880,2.990005098298541
2881,4.50886282883995
2882,1.2810611795383706
2883,0
2884,0
2885,0
2886,0
2887,1.0217867617659189
2888,5.00273075140984
2889,0
2890,0
2891,9.814949462437836
2892,0.3269104158189404
2893,0
2894,14.697488561551248
2895,11.872165316152374
2896,18.837140061260953
2897,9.27904293199234
2898,0
2899,4.432820821436561
2900,5.1565022374822895
2901,1.9879700088380063
2902,3.61974428373199
2903,0
2904,31.942404636590574
2905,0
2906,39.60596501889294
2907,0
2908,0
2909,37.203270903168324
2910,0
2911,0
2912,2.5996416976114656
2913,0
2914,0
2915,12.002935364333009
2916,9.021643969764456
2917,0
2918,13.896644857994188
2919,0
2920,0
2921,15.961592699212902
2922,5.401652887640507
2923,0
2924,0
2925,1.8630104986283678
2926,0
2927,5.144451924806825
2928,9.068275278728487
2929,0
2930,3.316911806816382
2931,36.36431108313726
2932,27.56740107105548
2933,0
2934,0
2935,0
2936,0
2937,0
2938,0
2939,0
2940,0
2941,0
2942,2.674529308105731
2943,0
2944,37.13534134381308
2945,0
2946,0
2947,25.939377886440553
2948,0
2949,0
2950,15.910303670520715
2951,4.2784634229970795
2952,12.327080955074123
2953,0
2954,4.402379163504204
2955,0
2956,0
2957,0
2958,3.0750530560410394
2959,0
2960,0
2961,4.852318181347653
2962,0
2963,0.4417068387765064
2964,0
2965,22.15457522700802
2966,0
2967,0.27291053934031506
2968,0
2969,0
2970,21.262883544469112
2971,0
2972,0
2973,0
2974,0
2975,0
2976,6.969795279516012
2977,13.4476780954732
2978,13.19692945224504
2979,1.3263593121960295
2980,0
2981,9.552681159287669
2982,0
2983,0
2984,17.34272220236544
2985,0
2986,0
2987,41.06188056909944
2988,20.901200251934164
2989,54.846468957464516
2990,0.7541289756014247
2991,0
2992,0
2993,0
2994,0
2995,5.101866619855809
2996,3.8327519162734673
2997,42.00355278072952
2998,0
2999,2.5678742151711216
3000,0
3001,0
3002,0
3003,1.2872037012705815
3004,0
3005,0
3006,6.273610471813889
3007,0
3008,16.067647065176992
3009,0
3010,0
3011,0
3012,5.4167559097933715
3013,0.03627104465861164
3014,0
3015,2.274621676319536
3016,1.216376003451138
3017,0
3018,0
3019,0
3020,1.8324177205021426
3021,3.117541627602324
3022,0
3023,27.747818710058652
3024,16.431051581115295
3025,0
3026,0
3027,0
3028,7.011859396539586
3029,0
3030,29.204064343190083
3031,11.941193519517839
3032,2.6006613102450156
3033,0.2748894738213177
3034,17.161437052902144
3035,0
3036,7.800849370448022
3037,0
3038,0
3039,37.708226449754065
3040,1.212717103266261
3041,18.254390954412447
3042,0
3043,0
3044,6.144317709951874
3045,0
3046,3.275192621910908
3047,1.6365818379665327
3048,3.692597452647001
3049,0
3050,0
3051,17.23860505684698
3052,1.5926385160798249
3053,2.7950227038843405
3054,0
3055,4.567166531865591
3056,43.954644615906794
3057,0
3058,1.7131129364712387
3059,0
3060,15.87481303231074
3061,0
3062,0
3063,0
3064,0
3065,3.0236281278286263
3066,0.0839394868439336
3067,0
3068,0
3069,0
3070,0
3071,4.4431827767735905
3072,0
3073,2.6387594379008634
3074,1.659939610043671
3075,5.1689266365968445
3076,6.4920846172281905
3077,2.22376090067343
3078,0
3079,14.004729319380287
3080,0
3081,6.296418984008353
3082,13.162818915119692
3083,4.300903696579945
3084,0
3085,3.890986874948261
3086,12.703604298908159
3087,31.227051524395442
3088,0
3089,0
3090,0
3091,0
3092,0
3093,0
3094,1.0860481734737708
3095,0
3096,10.178354531158444
3097,0
3098,3.312517588080255
3099,0
3100,18.318003064616253
3101,27.678030590212234
3102,0.1321903073840578
3103,7.028525412712068
3104,0
3105,0
3106,0
3107,0.5545373284367932
3108,9.911336400800787
3109,0
3110,0
3111,30.532792032271747
3112,3.3926183050890613
3113,0
3114,0
3115,0
3116,6.299214903139484
3117,0
3118,21.94791967053399
3119,0
3120,0
3121,1.0185197579806116
3122,0.21342473697660136
3123,0.07617238789131209
3124,5.162595592552948
3125,0
3126,47.52512281860624
3127,0
3128,0
3129,0
3130,0.9772023793771312
3131,23.85170433168093
3132,1.8644817541633962
3133,25.30571140311709
3134,10.95465276666346
3135,0
3136,2.8247380366018433
3137,3.361762536462129
3138,0
3139,0
3140,0
3141,33.35516610227513
3142,4.229737610564058
3143,0
3144,0
3145,3.7786264221281933
3146,5.40129376651103
3147,6.277822313025311
3148,0
3149,0
3150,14.621718449978355
3151,0
3152,2.730232988406751
3153,0
3154,1.7526181635768485
3155,0.8547190557995772
3156,2.2578814107763607
3157,0
3158,1.770911918864315
3159,0.39502297409886244
3160,0
3161,0
3162,0
3163,1.3908435472234424
3164,2.3814947360953864
3165,23.580426597509497
3166,3.5801199992261985
3167,0
3168,0
3169,9.117715665248356
3170,0
3171,18.401748263280158
3172,0
3173,1.3712524821993273
3174,0
3175,0
3176,0
3177,7.173562481484142
3178,0
3179,0
3180,2.502497956448786
3181,7.177344688006459
3182,0
3183,16.056269867374688
3184,0
3185,0
3186,0
3187,0
3188,6.227364274096226
3189,0
3190,0
3191,0
3192,0
3193,3.304269269795419
3194,0
3195,5.950948282948005
3196,0
3197,0
3198,0
3199,0.8578975391366099
3200,0
3201,0
3202,9.655945849493381
3203,0
3204,0
3205,0
3206,13.21470771581153
3207,0
3208,0.9279116950536275
3209,10.809151634248487
3210,0
3211,0.7790455965064922
3212,1.0684012087808985
3213,0
3214,0
3215,0.5378850054949464
3216,3.0266885216496946
3217,0
3218,0
3219,1.8966788472260343
3220,0
3221,0
3222,0
3223,16.610344298364105
3224,0
3225,6.131372363378141
3226,0
3227,0
3228,0
3229,6.678143418861076
3230,7.502269735936295
3231,8.083390638666364
3232,4.582863591696759
3233,5.251118969934682
3234,0
3235,0
3236,0
3237,0
3238,0
3239,10.755764950182911
3240,6.191322967707372
3241,7.244640546497706
3242,0
3243,0
3244,0
3245,3.14625003077718
3246,0
3247,0
3248,0
3249,0
3250,0
3251,0
3252,0
3253,20.56854771156685
3254,3.872372387587531
3255,0
3256,0
3257,0.4902033359333875
3258,11.99503686056918
3259,0
3260,0
3261,29.09570559020764
3262,0.24986152600747102
3263,0.6857430407280485
3264,5.568737997300175
3265,0
3266,14.886548289579315
3267,0.24599557753176127
3268,20.323189231300358
3269,17.361056632285024
3270,31.678353296803902
3271,8.260325888809641
3272,1.241370523953258
3273,0
3274,12.42224349678901
3275,0
3276,0
3277,0
3278,0
3279,2.4853668801661226
3280,9.121085653473138
3281,0
3282,0
3283,0
3284,0.7226494507500276
3285,0.6064459452433391
3286,8.38786146503672
3287,4.671292966674437
3288,0
3289,2.8442661067372703
3290,14.282776950622917
3291,30.413709753463756
3292,0
3293,0
3294,0
3295,0
3296,0.6496669377625603
3297,0
3298,11.973232580440454
3299,0
3300,4.223713451855624
3301,2.1191909450496413
3302,0
3303,22.014182496544816
3304,12.43958060048367
3305,7.832942678353321
3306,0
3307,18.835840126265147
3308,41.82315125298717
3309,0
3310,30.421712628173992
3311,22.596637626143153
3312,0.8182026740264265
3313,3.4242760894534015
3314,0
3315,0.1023925552321665
3316,2.995457154323205
3317,0
3318,46.420093196415245
3319,27.46918270685219
3320,10.402824888819344
3321,0
3322,3.1429577270874267
3323,2.7820893597299454
3324,0
3325,14.969950162623924
3326,17.98929644703549
3327,16.781527516241944
3328,0
3329,0
3330,0
3331,1.3821652495961847
3332,0
3333,0
3334,0
3335,0
3336,0
3337,0
3338,0
3339,0
3340,9.844908529486782
3341,0.40631771683730156
3342,0
3343,3.3872960536748606
3344,1.9991780833937092
3345,0
3346,0
3347,0
3348,0
3349,5.403636612709191
3350,0
3351,7.422509709157845
3352,2.4183656431549765
3353,2.200940407857236
3354,11.943360402585123
3355,0
3356,0
3357,9.804374083623443
3358,22.592246790559017
3359,7.289444310965958
3360,0
3361,0
3362,1.6872505733968337
3363,0
3364,0
3365,0.7037329202124805
3366,0
3367,76.74491891677829
3368,0
3369,4.222586256891567
3370,0
3371,0
3372,7.985098780159765
3373,0
3374,19.326735151782287
3375,0
3376,0
3377,0
3378,22.199505143463682
3379,0
3380,0
3381,0
3382,10.329393517744876
3383,0
3384,6.7462017602171755
3385,0
3386,0
3387,0
3388,4.020313960015918
3389,0
3390,0
3391,2.5414201052798315
3392,0
3393,1.0831055268017926
3394,2.770611802347184
3395,0
3396,0
3397,0
3398,0
3399,0.4683765445023269
3400,2.785133181520563
3401,0
3402,0.028224174970514326
3403,0
3404,0
3405,0.6091438952643036
3406,0
3407,7.039203218326521
3408,23.75909262702741
3409,0
3410,0
3411,0
3412,0
3413,15.060120077579462
3414,0
3415,35.459855039080544
3416,0
3417,29.69038956520502
3418,43.330237229841146
3419,6.578076163645534
3420,1.0311448783745534
3421,0.9611860798322138
3422,0.8909955337933684
3423,0
3424,0
3425,41.44384789836347
3426,0
3427,30.914272099101847
3428,20.52551716552971
3429,0
3430,0
3431,0
3432,0.33553027656766554
3433,0
3434,0.14147109498766453
3435,0
3436,0
3437,7.5211534373219635
3438,0
3439,0
3440,0
3441,0
3442,3.0912321088351287
3443,8.088331568179848
3444,9.951803789470793
3445,6.458112579292003
3446,0
3447,0.6045551814421288
3448,0
3449,10.281154795433817
3450,3.5388607437799466
3451,8.718535902466341
3452,8.241212971438069
3453,4.436641070251029
3454,0
3455,0
3456,21.028484671055256
3457,9.674889232256682
3458,0
3459,22.49395493814664
3460,0.8453779251618418
3461,11.626902121840871
3462,0
3463,4.955238880706821
3464,0
3465,7.642804425311883
3466,0
3467,0
3468,0
3469,0
3470,0
3471,0
3472,0
3473,0.09986154292634852
3474,11.828012201357591
3475,0
3476,0.986714879796549
3477,0
3478,3.1390806372372193
3479,0
3480,12.940442234424546
3481,0
3482,0.43059136955074706
3483,0
3484,0
3485,0
3486,31.68563727146689
3487,0.913195032190488
3488,0
3489,11.862034210147458
3490,0
3491,0
3492,10.31029602448263
3493,0
3494,10.234568340618539
3495,0
3496,6.0366260778933984
3497,2.603850552909149
3498,0
3499,43.50208903624322
3500,0.04814134829655936
3501,0
3502,0.7833045386096846
3503,3.316300971814874
3504,14.383589415070755
3505,14.782245261516485
3506,0
3507,0
3508,8.900029938480376
3509,6.9863537811344125
3510,3.9902012495162844
